P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.40000 0.60000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.80000 0.00000
0.00000 0.10000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.80000 0.00000
0.00000 0.10000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.40000 0.50000 0.00000
0.00000 0.10000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.80000 0.00000
0.00000 0.10000 0.00000
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.40000 0.60000 0.00000
0.00000 0.00000 0.00000
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,0)
(1,0)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(2,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.80000 0.00000
0.10000 0.00000 0.00000
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 0.90000 0.00000
0.00000 0.10000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
(1,1)
(1,1)
(1,1)
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
P1=0.5, Q1=0.9, D=1.0, strategies=Vector(1.0, 5.0, 9.0), simulation=Moderate
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,0)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.40000 0.60000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,0)
(1,0)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(2,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 0.90000 0.00000
0.00000 0.10000 0.00000
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(2,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,0)
(1,0)
(1,0)
(1,0)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.30000 0.70000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.40000 0.60000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.50000 0.50000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.40000 0.60000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,0)
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.20000 0.80000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,0)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.00000 1.00000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,0)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
(1,1)
0.00000 0.00000 0.00000
0.10000 0.90000 0.00000
0.00000 0.00000 0.00000
